Timestamp,ID,Day,Height,Weight,Steps,Calories,light_sleep,deep_sleep,rem_sleep
22/02/2022 16:11:30,qpVAySE9Lx,20220217-17:59:59,1.65,47.00,4590.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:31,WjTSJGdBQj,20220211-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:31,qpVAySE9Lx,20220212-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:31,WjTSJGdBQj,20220214-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:31,qpVAySE9Lx,20220211-17:59:59,1.65,47.00,3677.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:32,qpVAySE9Lx,20220213-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:32,WjTSJGdBQj,20220212-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:32,qpVAySE9Lx,20220216-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:32,WjTSJGdBQj,20220213-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:33,qpVAySE9Lx,20220210-17:59:59,1.65,47.00,5449.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:33,qpVAySE9Lx,20220209-17:59:59,1.65,47.00,2119.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:33,WjTSJGdBQj,20220209-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:33,qpVAySE9Lx,20220208-17:59:59,1.65,47.00,4374.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:34,qpVAySE9Lx,20220212-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:34,WjTSJGdBQj,20220208-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:35,qpVAySE9Lx,20220214-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:35,WjTSJGdBQj,20220218-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:35,qpVAySE9Lx,20220211-17:59:59,1.65,47.00,3677.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:35,WjTSJGdBQj,20220215-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:36,qpVAySE9Lx,20220213-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:36,WjTSJGdBQj,20220210-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:36,qpVAySE9Lx,20220215-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:36,WjTSJGdBQj,20220214-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:37,qpVAySE9Lx,20220217-17:59:59,1.65,47.00,4590.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:37,WjTSJGdBQj,20220217-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:37,qpVAySE9Lx,20220216-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:37,WjTSJGdBQj,20220211-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:38,qpVAySE9Lx,20220209-17:59:59,1.65,47.00,2119.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:38,WjTSJGdBQj,20220213-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:38,qpVAySE9Lx,20220210-17:59:59,1.65,47.00,5449.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:38,WjTSJGdBQj,20220212-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:39,qpVAySE9Lx,20220218-17:59:59,1.65,47.00,1018.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:39,WjTSJGdBQj,20220216-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 16:11:39,qpVAySE9Lx,20220208-17:59:59,1.65,47.00,4374.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:40,qpVAySE9Lx,20220219-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:41,qpVAySE9Lx,20220220-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 16:11:41,qpVAySE9Lx,20220221-17:59:59,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 18:15:59,NJ3ObqhIM4,20220222-18:16:02,1.48,53.00,2545.00,1248.92,0.00,0.00,0.00
22/02/2022 18:16:00,NJ3ObqhIM4,20220219-17:59:59,1.48,53.00,2964.00,1318.71,0.00,0.00,0.00
22/02/2022 18:16:00,NJ3ObqhIM4,20220218-17:59:59,1.48,53.00,2605.00,1271.36,0.00,0.00,0.00
22/02/2022 18:16:01,NJ3ObqhIM4,20220220-17:59:59,1.48,53.00,4201.00,1311.81,0.00,0.00,0.00
22/02/2022 18:16:02,NJ3ObqhIM4,20220221-17:59:59,1.48,53.00,6919.00,1378.89,0.00,0.00,0.00
22/02/2022 18:19:06,NJ3ObqhIM4,20220218-17:59:59,1.48,53.00,2605.00,1271.36,0.00,0.00,0.00
22/02/2022 18:19:07,NJ3ObqhIM4,20220219-17:59:59,1.48,53.00,2964.00,1318.71,0.00,0.00,0.00
22/02/2022 19:00:06,MQuJSTvjwm,20220222-19:00:03,1.65,68.00,3054.00,1607.69,0.00,0.00,0.00
22/02/2022 19:00:07,ZaRLFMoSO8,20220222-19:00:08,1.64,66.80,2332.00,1500.01,20340.00,4080.00,0.00
22/02/2022 19:00:21,XoyogQMtou,20220222-18:59:13,1.65,79.00,4207.00,0.00,11820.00,1860.00,1800.00
22/02/2022 19:00:28,Vxsi0L570e,20220222-19:00:27,1.66,72.00,0.00,1529.48,0.00,0.00,0.00
22/02/2022 19:01:00,ydun27JYqN,20220222-19:01:04,1.78,84.40,5204.00,1870.57,24480.00,540.00,0.00
22/02/2022 19:01:07,JVP5MvwSuy,20220222-19:00:02,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
22/02/2022 19:01:09,XoyogQMtou,20220222-19:00:01,1.65,79.00,4207.00,0.00,11820.00,1860.00,1800.00
22/02/2022 19:01:10,XoyogQMtou,20220222-19:00:02,1.65,79.00,4207.00,0.00,11820.00,1860.00,1800.00
22/02/2022 19:03:10,f6A3OzDRfU,20220222-19:03:07,1.78,74.00,4772.00,1717.37,24300.00,2640.00,0.00
22/02/2022 19:04:57,ydun27JYqN,20220222-19:05:00,1.78,84.40,5204.00,1870.57,24480.00,540.00,0.00
22/02/2022 19:09:59,ydun27JYqN,20220222-19:10:03,1.78,84.40,5204.00,1870.57,24480.00,540.00,0.00
22/02/2022 19:10:29,GXajcvW5pn,20220222-19:10:33,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
22/02/2022 19:11:27,WjTSJGdBQj,20220222-19:11:25,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
22/02/2022 19:13:53,IzZzhqcNgb,20220222-19:13:51,1.82,89.00,2866.00,1799.48,21660.00,2700.00,6060.00
22/02/2022 19:16:32,ZKzypbKq0X,20220222-19:16:29,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
22/02/2022 19:19:10,QNCD3NFtji,20220222-19:19:09,1.71,58.00,1075.00,1442.23,20460.00,6540.00,2880.00
22/02/2022 19:20:34,vCTkloMaa0,20220222-19:20:36,1.53,62.00,4087.00,1503.73,11400.00,3420.00,0.00
22/02/2022 19:24:00,qpVAySE9Lx,20220222-19:21:19,1.65,47.00,0.00,1273.24,0.00,0.00,0.00
22/02/2022 19:30:53,D39iyp2dlm,20220222-19:28:55,1.55,60.00,0.00,1340.73,0.00,0.00,0.00
23/02/2022 00:22:30,kmV82aTs6O,20220223-00:22:33,1.60,56.70,242.00,1343.07,0.00,0.00,0.00
23/02/2022 00:22:31,kmV82aTs6O,20220217-17:59:59,1.60,56.70,1913.00,1356.17,0.00,0.00,0.00
23/02/2022 00:22:31,kmV82aTs6O,20220216-17:59:59,1.60,56.70,1082.00,1368.29,0.00,0.00,0.00
23/02/2022 00:22:32,kmV82aTs6O,20220218-17:59:59,1.60,56.70,3080.00,1404.21,0.00,0.00,0.00
23/02/2022 00:22:32,kmV82aTs6O,20220217-17:59:59,1.60,56.70,1913.00,1356.17,0.00,0.00,0.00
23/02/2022 00:22:32,kmV82aTs6O,20220218-17:59:59,1.60,56.70,3080.00,1404.21,0.00,0.00,0.00
23/02/2022 00:22:33,kmV82aTs6O,20220216-17:59:59,1.60,56.70,1082.00,1368.29,0.00,0.00,0.00
23/02/2022 00:22:34,kmV82aTs6O,20220219-17:59:59,1.60,56.70,1989.00,1364.07,0.00,0.00,0.00
23/02/2022 00:22:34,kmV82aTs6O,20220212-17:59:59,1.60,56.70,7938.00,1618.40,0.00,0.00,0.00
23/02/2022 00:22:35,kmV82aTs6O,20220220-17:59:59,1.60,56.70,2605.00,1404.79,0.00,0.00,0.00
23/02/2022 00:22:35,kmV82aTs6O,20220217-17:59:59,1.60,56.70,1913.00,1356.17,0.00,0.00,0.00
23/02/2022 00:22:36,kmV82aTs6O,20220218-17:59:59,1.60,56.70,3080.00,1404.21,0.00,0.00,0.00
23/02/2022 00:22:36,kmV82aTs6O,20220212-17:59:59,1.60,56.70,7938.00,1618.40,0.00,0.00,0.00
23/02/2022 00:22:37,kmV82aTs6O,20220216-17:59:59,1.60,56.70,1082.00,1368.29,0.00,0.00,0.00
23/02/2022 00:22:37,kmV82aTs6O,20220217-17:59:59,1.60,56.70,1913.00,1356.17,0.00,0.00,0.00
23/02/2022 00:22:38,kmV82aTs6O,20220218-17:59:59,1.60,56.70,3080.00,1404.21,0.00,0.00,0.00
23/02/2022 00:22:38,kmV82aTs6O,20220219-17:59:59,1.60,56.70,1989.00,1364.07,0.00,0.00,0.00
23/02/2022 00:22:39,kmV82aTs6O,20220212-17:59:59,1.60,56.70,7938.00,1618.40,0.00,0.00,0.00
23/02/2022 00:22:39,kmV82aTs6O,20220221-17:59:59,1.60,56.70,4519.00,1426.12,0.00,0.00,0.00
23/02/2022 00:22:40,kmV82aTs6O,20220212-17:59:59,1.60,56.70,7938.00,1618.40,0.00,0.00,0.00
23/02/2022 00:22:40,kmV82aTs6O,20220216-17:59:59,1.60,56.70,1082.00,1368.29,0.00,0.00,0.00
23/02/2022 00:22:41,kmV82aTs6O,20220217-17:59:59,1.60,56.70,1913.00,1356.17,0.00,0.00,0.00
23/02/2022 00:22:41,kmV82aTs6O,20220218-17:59:59,1.60,56.70,3080.00,1404.21,0.00,0.00,0.00
23/02/2022 00:22:42,kmV82aTs6O,20220216-17:59:59,1.60,56.70,1082.00,1368.29,0.00,0.00,0.00
23/02/2022 00:22:42,kmV82aTs6O,20220217-17:59:59,1.60,56.70,1913.00,1356.17,0.00,0.00,0.00
23/02/2022 00:22:43,kmV82aTs6O,20220218-17:59:59,1.60,56.70,3080.00,1404.21,0.00,0.00,0.00
23/02/2022 00:22:43,kmV82aTs6O,20220216-17:59:59,1.60,56.70,1082.00,1368.29,0.00,0.00,0.00
23/02/2022 00:22:43,kmV82aTs6O,20220219-17:59:59,1.60,56.70,1989.00,1364.07,0.00,0.00,0.00
23/02/2022 00:22:44,kmV82aTs6O,20220220-17:59:59,1.60,56.70,2605.00,1404.79,0.00,0.00,0.00
23/02/2022 00:22:44,kmV82aTs6O,20220217-17:59:59,1.60,56.70,1913.00,1356.17,0.00,0.00,0.00
23/02/2022 00:22:45,kmV82aTs6O,20220218-17:59:59,1.60,56.70,3080.00,1404.21,0.00,0.00,0.00
23/02/2022 00:22:45,kmV82aTs6O,20220216-17:59:59,1.60,56.70,1082.00,1368.29,0.00,0.00,0.00
23/02/2022 00:22:46,kmV82aTs6O,20220217-17:59:59,1.60,56.70,1913.00,1356.17,0.00,0.00,0.00
23/02/2022 00:22:46,kmV82aTs6O,20220218-17:59:59,1.60,56.70,3080.00,1404.21,0.00,0.00,0.00
23/02/2022 00:22:47,kmV82aTs6O,20220219-17:59:59,1.60,56.70,1989.00,1364.07,0.00,0.00,0.00
23/02/2022 00:22:47,kmV82aTs6O,20220212-17:59:59,1.60,56.70,7938.00,1618.40,0.00,0.00,0.00
23/02/2022 09:19:05,WPooa9cRhe,20220223-09:19:04,1.63,70.90,1016.00,1499.73,0.00,0.00,0.00
23/02/2022 09:19:17,WPooa9cRhe,20220222-17:59:59,1.63,70.90,7465.00,2206.48,15900.00,5400.00,2880.00
23/02/2022 09:19:17,WPooa9cRhe,20220223-17:59:59,1.63,70.90,1016.00,1499.73,0.00,0.00,0.00
23/02/2022 10:42:53,ydun27JYqN,20220220-17:59:59,1.78,84.40,5983.00,1979.78,24420.00,3240.00,0.00
23/02/2022 15:59:59,GXajcvW5pn,20220212-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:00,GXajcvW5pn,20220214-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:01,GXajcvW5pn,20220210-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:03,GXajcvW5pn,20220217-17:59:59,1.50,44.00,2898.00,1205.16,16200.00,6420.00,6660.00
23/02/2022 16:00:04,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:04,GXajcvW5pn,20220211-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:05,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:06,GXajcvW5pn,20220208-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:06,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:06,ZKzypbKq0X,20220217-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:07,GXajcvW5pn,20220213-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:07,ZKzypbKq0X,20220212-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:08,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:08,ZKzypbKq0X,20220216-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:09,ZKzypbKq0X,20220214-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:09,GXajcvW5pn,20220209-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:09,ZKzypbKq0X,20220210-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:09,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:10,WPooa9cRhe,20220223-17:59:59,1.63,70.90,3376.00,1916.11,14640.00,4800.00,4620.00
23/02/2022 16:00:10,ZKzypbKq0X,20220215-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:10,GXajcvW5pn,20220221-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:11,ZKzypbKq0X,20220213-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:11,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:11,ZKzypbKq0X,20220209-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:12,ZKzypbKq0X,20220208-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:12,ZKzypbKq0X,20220211-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:13,GXajcvW5pn,20220221-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:13,GXajcvW5pn,20220222-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:13,ZKzypbKq0X,20220218-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:14,GXajcvW5pn,20220212-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:14,ZKzypbKq0X,20220219-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:14,GXajcvW5pn,20220214-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:15,ZKzypbKq0X,20220218-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:15,GXajcvW5pn,20220211-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:16,GXajcvW5pn,20220210-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:16,ZKzypbKq0X,20220219-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:16,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:17,ZKzypbKq0X,20220220-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:17,ZKzypbKq0X,20220218-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:18,GXajcvW5pn,20220208-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:18,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:19,GXajcvW5pn,20220213-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:19,ZKzypbKq0X,20220221-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:19,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:20,ZKzypbKq0X,20220222-17:59:59,1.78,113.00,0.00,2014.48,0.00,0.00,0.00
23/02/2022 16:00:21,GXajcvW5pn,20220221-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:21,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:22,GXajcvW5pn,20220221-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:23,GXajcvW5pn,20220222-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:24,GXajcvW5pn,20220212-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:24,GXajcvW5pn,20220214-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:25,GXajcvW5pn,20220211-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:25,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:26,GXajcvW5pn,20220210-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:26,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:27,GXajcvW5pn,20220208-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:27,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:28,GXajcvW5pn,20220213-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:29,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:29,GXajcvW5pn,20220209-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:30,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:30,XoyogQMtou,20220219-17:59:59,1.65,79.00,10559.00,1700.08,0.00,0.00,0.00
23/02/2022 16:00:32,GXajcvW5pn,20220222-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:32,GXajcvW5pn,20220221-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:33,XoyogQMtou,20220215-17:59:59,1.65,79.00,5093.00,1593.23,0.00,0.00,0.00
23/02/2022 16:00:33,GXajcvW5pn,20220220-17:59:59,1.50,44.00,0.00,1149.49,0.00,0.00,0.00
23/02/2022 16:00:33,XoyogQMtou,20220219-17:59:59,1.65,79.00,10559.00,1700.08,0.00,0.00,0.00
23/02/2022 16:01:15,JVP5MvwSuy,20220212-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:16,JVP5MvwSuy,20220215-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:16,JVP5MvwSuy,20220214-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:17,JVP5MvwSuy,20220217-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:18,JVP5MvwSuy,20220213-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:18,JVP5MvwSuy,20220216-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:19,JVP5MvwSuy,20220211-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:20,JVP5MvwSuy,20220210-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:20,JVP5MvwSuy,20220208-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:21,JVP5MvwSuy,20220209-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:21,JVP5MvwSuy,20220218-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:24,JVP5MvwSuy,20220219-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:25,JVP5MvwSuy,20220218-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:27,JVP5MvwSuy,20220219-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:28,JVP5MvwSuy,20220218-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:31,JVP5MvwSuy,20220219-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:32,JVP5MvwSuy,20220218-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:36,JVP5MvwSuy,20220219-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:37,JVP5MvwSuy,20220218-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:39,JVP5MvwSuy,20220219-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:40,WjTSJGdBQj,20220215-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:40,JVP5MvwSuy,20220218-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:40,WjTSJGdBQj,20220216-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:41,WjTSJGdBQj,20220217-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:42,WjTSJGdBQj,20220212-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:42,WjTSJGdBQj,20220214-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:43,JVP5MvwSuy,20220219-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:43,WjTSJGdBQj,20220213-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:44,JVP5MvwSuy,20220218-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:44,WjTSJGdBQj,20220211-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:45,WjTSJGdBQj,20220209-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:46,WjTSJGdBQj,20220208-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:46,JVP5MvwSuy,20220219-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:46,JVP5MvwSuy,20220220-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:47,WjTSJGdBQj,20220217-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:47,JVP5MvwSuy,20220218-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:47,WjTSJGdBQj,20220215-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:48,WjTSJGdBQj,20220216-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:49,WjTSJGdBQj,20220210-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:50,JVP5MvwSuy,20220219-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:50,WjTSJGdBQj,20220211-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:50,JVP5MvwSuy,20220218-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:50,WjTSJGdBQj,20220214-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:51,WjTSJGdBQj,20220213-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:52,WjTSJGdBQj,20220209-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:52,JVP5MvwSuy,20220219-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:53,WjTSJGdBQj,20220212-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:53,JVP5MvwSuy,20220218-17:59:59,1.72,78.60,0.00,1632.98,0.00,0.00,0.00
23/02/2022 16:01:53,WjTSJGdBQj,20220208-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:54,WjTSJGdBQj,20220218-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
23/02/2022 16:01:55,WjTSJGdBQj,20220215-17:59:59,1.80,150.00,0.00,2396.97,0.00,0.00,0.00
